X,Y,Z
-4.2072228594727346,1.839466073261725,1.8418521887872212
100.0,0.0,0.0
-4.2032629801270325,98.15980374908979,1.8455928599154339
100.0,100.0,0.0
-4.196993908966519,1.8491259899860044,98.1562653474593
100.0,0.0,100.0
100.0,100.0,100.0
-4.193027948889606,98.15013091415037,98.15251555901291
30.899248970135414,0.5118614042888008,0.5162242668409901
65.70761839027439,0.5432530063436235,0.5455908186520162
30.899331710629763,99.48686438149795,0.5230001510735661
65.70759923976259,99.45613052072972,0.5491509876060868
-3.6089801317004944,33.92882297500952,2.3166322338005516
-3.609189360732907,66.07003788384274,2.3162054423522167
100.0,33.33333333333333,0.0
100.0,66.66666666666666,0.0
30.89945986449712,0.5293717062538462,99.48049500877417
65.70756636720813,0.5524550237957464,99.45283311818265
100.0,33.33333333333333,100.0
100.0,66.66666666666666,100.0
65.70754695334851,99.44692858090143,99.44926826859846
30.899542660013118,99.46934921574052,99.47370594896063
-3.589875681340906,66.07031456581527,97.68418225016131
-3.5896688456626853,33.928543525191394,97.6837581831894
-3.6028960126817475,2.3168489030025534,33.927839827516976
-3.6034359253830384,2.3157489596533276,66.0692247622825
100.0,0.0,33.33333333333333
100.0,0.0,66.66666666666666
100.0,100.0,33.33333333333333
100.0,100.0,66.66666666666666
-3.5954142083073375,97.6833006652805,33.92772959354429
-3.5959551417317273,97.68439831985793,66.06933011813602
31.280237646827953,33.62243258857236,0.3851412860574554
31.280207313116374,66.37670038466827,0.385081465524098
65.93384310296804,33.49962312515301,0.5125610733519221
65.93384390526512,66.49994552268404,0.5125104565926502
31.28019875816075,0.386147947510032,33.62174759285385
31.280117677388397,0.3860071067371108,66.37602185068604
65.93378062233892,0.5129157377279339,33.499292072301806
65.93378189279245,0.5127706419887776,66.49960055865235
100.0,33.33333333333333,33.33333333333333
100.0,33.33333333333333,66.66666666666666
100.0,66.66666666666666,33.33333333333333
100.0,66.66666666666666,66.66666666666666
31.280119957768907,99.61263298325844,33.62174326319636
31.28003797914779,99.61277546962408,66.37602348547686
65.93370218696526,99.48669224055581,33.49930122129218
65.93370363789472,99.48683819816809,66.49958988057594
-0.989302588675333,33.93202798757703,33.931191305816824
-0.9893717490204761,33.932003357209275,66.06609918991096
-0.9893335266268165,66.06692096376531,33.931181156976564
-0.9894023142161685,66.06694366609318,66.0661070792966
31.28003000216532,33.62242355787019,99.61171532722321
31.279998649118117,66.3767099108558,99.6117709224017
65.93364029046053,33.49964829248265,99.48643007528224
65.93364100454227,66.49992157623157,99.48648612807335
31.976219127211586,33.550964966450515,33.55036727864562
31.976106715477385,33.550970540338675,66.44767215270099
31.976175862318463,66.4482732568677,33.55036860803291
31.97606351748247,66.44826761935009,66.44766934188334
66.10152752653053,33.525492154169456,33.52522159347192
66.10152893366984,33.52549665954532,66.4738874419155
66.1015283362039,66.47416070788294,33.52522325286551
66.10152973586469,66.47415670747104,66.47388564719719
